column1      ordemproduto column2 column3                                  penultimo                 resultado_1 ultimo                    resultado_2 
BDSicoob0001 10900        200     TRATAMENTO DE LIMITES DE CRÉDITO         2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        225     ATUALIZAÇÃO DOS VALORES DO CET           2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        250     CÁLCULO DO SEGURO PRESTAMISTA            2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        400     ATUALIZAÇÃO DE LOTES                     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        425     TRATAMENTO MOV INTEGRAÇÃO INCORPORADAS   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        500     TRATAMENTO MOVIMENTO INTEGRAÇÃO          2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        600     LANÇAMENTO DE TARIFAS NO REPOSITÓRIO     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        625     TRATAMENTO DO REPOSITÓRIO DE TARIFAS     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        650     LANÇAMENTO TARIFAS EM CONTA CORRENTE     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        670     DEBITO IOF PREJUIZO CCO                  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        700     CÁLCULO DO IOF                           2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        800     CÁLCULO DE ENCARGOS FINANCEIROS          2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        815     COBERTURA SALDO DEVEDOR PREJUIZO         2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        825     COMPENSAÇÃO DE SALDOS CCO x CCI          2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        850     RESGATE AUTOMÁTICO DE CAPTAÇÕES          2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        875     COMPENSAÇÃO DE SALDOS CCO x COR          2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        900     CÁLCULO DA CPMF                          2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        950     CENTRALIZAÇÃO FINANCEIRA PRÉ-FECHAMENTO  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1000    CÁLCULO DO IOF - ALÍQUOTA ADICIONAL      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1100    ANÁLISE DO SALDO DEVEDOR                 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1150    TRATAMENTO CREDITOS A LIBERAR            2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1200    DEMAIS CÁLCULOS                          2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1210    ATUALIZACAO SALDO ANTERIOR               2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1225    RELATORIO DE CONCILIACAO                 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1250    GERAÇÃO INFORMAÇÕES TAXAS MÉDIAS BACEN   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1275    GERAR ESTATISTICA OP CREDITO BACEN 3050  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1300    VIRADA MENSAL                            2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1315    TRATAMENTO ENCERRAMENTO CONTA CORRENTE   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1340    IMPORTAÇÃO OPERAÇÕES FINANCEIRAS BANCOOB 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1345    GRAVACAO DE OPER.FINANCEIRAS PREJUIZO    2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1350    GRAVAÇÃO DE OPERAÇÕES FINANCEIRAS        2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1352    MECANISMO CONTÁBIL                       2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1355    GERAÇÃO DE HISTÓRICOS DE EXTRATOS        2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1360    ELIMINAÇÃO DE LANÇAMENTOS                2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1362    GRAVACAO DE ANOTACOES                    2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1365    RELATÓRIO MOVIMENTAÇÃO RISCO - SINTÉTICO 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1366    RELATÓRIO MOVIMENT. RENDAS A APROPRIAR   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1367    RESUMO DE HISTÓRICOS                     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1370    RESUMO DE LANCAMENTOS PARA CONTABILIDADE 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1375    BAIXA DE RESTRICOES TEMPORARIAS          2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1380    RELATÓRIO DIÁRIO AUXILIAR                2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1385    RELATÓRIO DE TARIFAS EM ABERTO           2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1386    RELATÓRIO DE MOVIMENTAÇÃO TARIFÁRIA      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1390    RELATÓRIO DE ALERTAS                     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1393    PREJUIZO CCO INTEGRACAO PRODUTO PREJUIZO 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1395    CÁLCULO DE EXTRATOS EMITIDOS             2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1400    ATUALIZAÇÃO DAS DATAS DE FECHAMENTO      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1410    INTEGRAÇÃO CCO X CLS                     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1450    RELATÓRIO DE SALDOS MÉDIOS               2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1550    RENOVAÇÃO AUT. ESTOQUE CH. COOPERATIVA   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1553    RENOVAÇÃO AUT. ESTOQUE CH. DOMICÍLIO     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1565    APURAÇÃO DADOS DIMOF                     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1750    CONSISTÊNCIA PÓS-FECHAMENTO              2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1760    ATUALIZAÇÃO DADOS CONTA CCO RENOVAÇÃO    2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1780    INTEGRACAO AUTOMATICA CONTABILIDADE      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1800    EXPORTAR REAPRES. CHEQUES INTERCREDIS    2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1900    ZERA ALIQ. CPMF APÓS FECHAMENTO DIA 31   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        1910    ZERA ALIQ. CPMF APÓS FECHAMENTO DIA 02   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10900        2000    BACKUP BD APÓS O FECHAMENTO              2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1       BACKUP BD ANTES DO FECHAMENTO            2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        100     CONSISTÊNCIA FECHAMENTO BANCOOB NOITE    2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        600     GERAÇÃO VALORES CONTÁBEIS                2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        700     MECANISMO CONTÁBIL                       2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        800     GERAÇÃO DE INFORMAÇÕES PARA CÁLCULO VAR  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        900     RELATÓRIO - APLICAÇÕES DO DIA            2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        910     RELATÓRIO - RESGATES DO DIA              2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        920     RELATÓRIO - MOVIMENTAÇÃO DIÁRIA CARTEIRA 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        930     RELATÓRIO - POSIÇÃO DIÁRIA DA CARTEIRA   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        940     RELATORIO - POSICAO DIARIA POR PAC       2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        950     RELATÓRIO - DEMONSTRATIVO DESP.APROPRIAR 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        960     RELATÓRIO - CONCILIAÇÃO DE DESPESAS      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        970     RELATÓRIO - LANÇAMENTOS CONTÁBEIS        2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        980     RELATÓRIO - CONCILIAÇÃO DE SALDOS        2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        987     RELATÓRIO - SITUAÇÃO DE CESTAS LCA       2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        990     GRAVAÇÃO DE SALDOS PARA CONCILIAÇÃO      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        995     GRAVAÇÃO IOF CONSOLIDADO                 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1000    SALDO MÉDIO RATEIO                       2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1100    SALDOS APLICADOS PARA O CONTAS CORRENTES 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1200    REORGANIZACAO DE DADOS                   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1250    CONSISTÊNCIAS DE INTEGRIDADE CAPTAÇÃO    2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1255    REL. SALDO CONTABIL FAIXA DE VENCIMENTO  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1300    ATUALIZAR DATA                           2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1350    BONIFICAÇÃO DE CPMF                      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1400    ATUALIZAÇÃO MONETÁRIA DE SALDOS APLICADO 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1500    RELATÓRIO - AVISOS PRÉVIOS DE RESGATE    2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1525    DESBLOQUEIO DE APLICAÇÕES NO VENCIMENTO  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1550    RELATÓRIO - APLICAÇÕES BLOQUEADAS        2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1575    ATUALIZAR SALDOS ATIVOS LCA              2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1600    RESGATE NORMAL NO VENCIMENTO             2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1625    REAPLICAÇÃO DE VALORES BLOQUEADOS        2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1650    VENCIMENTO RDC FERIADO                   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1700    RESGATE COM AVISO PRÉVIO                 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1725    EXECUTAR RESGATE INTELIGENTE             2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1735    ATUALIZAÇÃO DE SALDOS UAI                2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1750    CONSISTÊNCIAS DE INTEGRIDADE CAPTAÇÃO    2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1775    IMPLANTAÇÃO DE RESGATE AUTOMÁTICO        2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1790    SINALIZAR TÉRMINO DO FECH CAPTAÇÃO       2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10925        1800    BACKUP BD APÓS O FECHAMENTO              2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10950        1       BACKUP BD ANTES DO FECHAMENTO            2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10950        20      CONSISTÊNCIA FECHAMENTO AGENDADO         2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10950        24      BACKUP BDSICOOBINTEGRACAO PRE            2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10950        30      GRAVAÇÃO OPERAÇÕES FINANCEIRAS           2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10950        50      MECANISMO CONTÁBIL                       2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10950        60      RESUMO DE LANÇAMENTOS PARA CONTABILIDADE 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10950        100     ATUALIZAR DATA INTERCREDIS               2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 10950        2000    BACKUP BD APÓS O FECHAMENTO              2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        100     BACKUP BD ANTES DO FECHAMENTO            2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        200     ATUALIZAÇÃO DE DATAS                     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        500     GRAVAÇÃO DE VALORES                      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        700     FECHAMENTO DE LANCAMENTO CONTABIL        2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        800     ATUALIZAR RISCO E PROVISÃO CCRED         2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        900     RELAT CONCILIACAO PROVISAO - SINTETICO   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        910     RELAT CONCILIACAO PROVISAO - ANALITICO   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        920     RELAT CONCILIACAO RISCO - SINTETICO      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        930     RELAT CONCILIACAO RISCO - ANALITICO      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        940     RELAT DE OPERACOES NAO CONTAB - PROVISAO 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        950     RELAT DE OPERACOES NAO CONTAB - RISCO    2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        1100    ABERTURA DO DIA                          2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11099        1200    BACKUP BD APÓS O FECHAMENTO              2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1       BACKUP BD ANTES DO FECHAMENTO            2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        100     ATUALIZAR DATA CLIENTE                   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        200     ATUALIZAR DATA RATEIO                    2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        600     ATUALIZAR DATA CUSTODIA SIMPLES          2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        800     IMPORTAR INFORMAÇÕES VAR                 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1025    CÁLCULO DO FUNDO GARANTIDOR DE CRÉDITO   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1100    ATUALIZAR DATA CORPORATIVO               2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1101    CONSOLIDAR INF TAXAS DIARIAS BACEN 2896  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1105    RESUMO DA MOVIMENTACAO DA PROVISAO       2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1110    RESUMO MOVIMENTACAO NIVEIS DE RISCO      2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1112    RELATORIO IFT - CRED CONC P/NIVEL RISCO  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1114    RELATORIO IFT - OP POR FAIXA NIVEL RISCO 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1118    RELATORIO IFT - OPERACOES CRED - FLUXO   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1120    RELATORIO IFT- DISTRIBUICAO GEOGRAFICA   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1124    RELATORIO MENSAL DE FLUXO VENCTO PRODUTO 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1124    RELATORIO MENSAL DRL                     2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1126    FECHAMENTO INCLUSAO CLIENTES RELEVANTES  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1130    RELATORIO TIC - MOVIMENT. DE SUSTACOES   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1133    RELATORIO SALDO DEVEDOR PARA AS CENTRAIS 2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1138    RELATORIO EXTRATO TARIFAS                2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1140    IMPORTAÇÃO ARQUIVOS BDV                  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1150    ATUALIZAR DATAS PRODUTOS DESABILITADOS   2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1400    IMPORTAÇÃO ARQUIVOS SALDO CLIENTE        2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1500    IMPORTAÇÃO ARQUIVOS INF.ACUMULADAS       2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        1550    OFC: LIBERAR AGENDADO CNAB 240           2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        9000    ATUALIZAÇÃO SITUAÇÃO FECH.BANCOOB NOITE  2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob0001 11100        10000   BACKUP BD APÓS O FECHAMENTO              2017-01-25T00:00:00-02:00 X           2017-01-26T00:00:00-02:00 X           
BDSicoob3025 800          1       BACKUP BD ANTES DO FECHAMENTO            2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          25      SINALIZAR INICIO DO FECH CAPTAÇÃO        2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          50      CONSISTÊNCIA FECHAMENTO BANCOOB MANHÃ    2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          100     CONSISTÊNCIAS CAPTAÇÃO REMUNERADA        2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          150     CONSISTÊNCIAS DE INTEGRIDADE CAPTAÇÃO    2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          200     RELATÓRIO - APLICAÇÕES PROGRAMADAS       2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          250     APLICAÇÃO PROGRAMADA                     2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          275     APLICAÇÃO PROGRAMADA NOS CANAIS          2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          300     REAPLICAÇÃO                              2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          350     BONIFICAÇÃO DE CPMF                      2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          400     REPACTUAÇÃO DE TAXAS                     2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          425     TRANSFERÊNCIA APLICAÇÕES DAP             2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          450     APROPRIAÇÃO DIÁRIA DE DESPESAS           2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          700     GERAÇÃO VALORES CONTÁBEIS                2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          800     MECANISMO CONTÁBIL                       2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          805     GERAÇÃO DE INFORMAÇÕES PARA CÁLCULO VAR  2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          810     RELATÓRIO - APLICAÇÕES DO DIA            2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          820     RELATÓRIO - RESGATES DO DIA              2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          830     RELATÓRIO - MOVIMENTAÇÃO DIÁRIA CARTEIRA 2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          840     RELATÓRIO - POSIÇÃO DIÁRIA DA CARTEIRA   2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          845     RELATORIO - POSICAO DIARIA POR PAC       2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          850     RELATÓRIO - DEMONSTRATIVO DESP.APROPRIAR 2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          860     RELATÓRIO - CONCILIAÇÃO DE DESPESAS      2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          870     RELATÓRIO - LANÇAMENTOS CONTÁBEIS        2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          880     RELATÓRIO - CONCILIAÇÃO DE SALDOS        2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          890     RELATÓRIO - SITUAÇÃO DE CESTAS LCA       2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          900     GRAVAÇÃO DE SALDOS PARA CONCILIAÇÃO      2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          950     GRAVAÇÃO IOF CONSOLIDADO                 2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          1000    SALDO MÉDIO RATEIO                       2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          1100    SALDOS APLICADOS PARA O CONTAS CORRENTES 2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
BDSicoob3025 800          1200    REORGANIZACAO DE DADOS                   2017-01-26T00:00:00-02:00 X           2017-01-27T00:00:00-02:00 X           
